iteration,epoch,main/loss,main/accuracy,elapsed_time,lr
86,0,6.837482452392578,0.0,75.71300084795803,0.00125
87,0,6.903757095336914,0.0,76.18445491278544,0.00125
88,0,6.949625015258789,0.0,76.63396312994882,0.00125
89,0,7.004933834075928,0.0,77.12180314399302,0.00125
90,0,6.962369918823242,0.0,77.57715191086754,0.00125
91,0,6.878873825073242,0.0,78.03338212799281,0.00125
92,0,7.004040241241455,0.0,78.47180895297788,0.00125
93,0,6.89925479888916,0.0,78.91913871583529,0.00125
94,0,7.015341758728027,0.0,79.42148728691973,0.00125
95,0,6.875872611999512,0.015625,79.88387196091935,0.00125
96,0,7.005572319030762,0.0,80.34429236291908,0.00125
97,0,6.891697883605957,0.0,80.79413737799041,0.00125
98,0,6.92910099029541,0.0,81.27037787088193,0.00125
99,0,7.095197677612305,0.0,81.74008232890628,0.00125
100,0,6.853825569152832,0.0,82.24011039384641,0.00125
101,0,6.951142311096191,0.0,82.69614912685938,0.00125
102,0,6.897320747375488,0.0,83.14143124478869,0.00125
103,0,7.0564470291137695,0.0,83.64035162399523,0.00125
104,0,7.010862827301025,0.0,84.09845004393719,0.00125
105,0,6.785093307495117,0.015625,84.55082632694393,0.00125
106,0,6.909547805786133,0.0,85.02109136688523,0.00125
107,0,7.044131755828857,0.0,85.47668976685964,0.00125
108,0,6.993631362915039,0.0,85.9409471990075,0.00125
109,0,6.978235721588135,0.0,86.39998897281475,0.00125
110,0,6.934315204620361,0.0,86.98430614289828,0.00125
111,0,7.128774642944336,0.0,87.50145017891191,0.00125
112,0,6.994229316711426,0.0,87.96393662900664,0.00125
113,0,6.981598854064941,0.0,88.46221537189558,0.00125
114,0,6.911036968231201,0.0,89.18170066992752,0.00125
115,0,6.847552299499512,0.0,89.65684498287737,0.00125
116,0,7.109619140625,0.0,90.50783741194755,0.00125
117,0,6.914651870727539,0.0,90.97635081992485,0.00125
118,0,6.838629722595215,0.0,91.44347916380502,0.00125
119,0,6.900189399719238,0.0,91.9091247417964,0.00125
120,0,6.82933235168457,0.0,92.36468299501576,0.00125
121,0,6.926785469055176,0.0,92.82332898490131,0.00125
122,0,6.973527431488037,0.0,93.28426872193813,0.00125
123,0,7.042540550231934,0.0,93.7399351359345,0.00125
124,0,6.986899375915527,0.0,94.21996188396588,0.00125
125,0,6.893367767333984,0.0,94.68625019700266,0.00125
126,0,6.931185245513916,0.015625,95.13630265579559,0.00125
127,0,6.84993839263916,0.015625,95.60469235689379,0.00125
128,0,6.872236251831055,0.015625,96.05613157781772,0.00125
129,0,6.9024152755737305,0.0,96.51047383295372,0.00125
130,0,6.8660173416137695,0.0,96.97037874278612,0.00125
131,0,6.861476898193359,0.0,97.4402926468756,0.00125
132,0,7.024166584014893,0.0,97.9040565257892,0.00125
133,0,6.853489398956299,0.03125,98.35751150781289,0.00125
134,0,6.916195869445801,0.0,98.81455606687814,0.00125
135,0,6.833587646484375,0.0,99.33083877898753,0.00125
136,0,7.048043727874756,0.0,99.85810374980792,0.00125
137,0,6.922725677490234,0.015625,100.57164289383218,0.00125
138,0,6.886538028717041,0.0,101.12558087985963,0.00125
139,0,6.825159549713135,0.03125,101.58957575284876,0.00125
140,0,6.896474838256836,0.0,102.05300478590652,0.00125
141,0,7.038225173950195,0.0,102.53253286681138,0.00125
142,0,6.787933349609375,0.015625,102.9817359438166,0.00125
143,0,6.834803104400635,0.0,103.43574747187085,0.00125
144,0,6.98829460144043,0.0,103.91167319589294,0.00125
145,0,6.948268890380859,0.0,104.38870294182561,0.00125
146,0,6.841017723083496,0.015625,104.85338784987107,0.00125
147,0,6.80101203918457,0.0,105.33158773486502,0.00125
148,0,6.941097259521484,0.0,105.80007092398591,0.00125
149,0,6.8536882400512695,0.0,106.27456438494846,0.00125
150,0,6.75662088394165,0.0,106.74304793984629,0.00125
151,0,6.96955680847168,0.0,107.19855216494761,0.00125
152,0,6.7216033935546875,0.0,107.64819346182048,0.00125
153,0,6.990689754486084,0.0,108.09809211897664,0.00125
154,0,6.9150071144104,0.0,108.5566677749157,0.00125
155,0,6.8854217529296875,0.0,109.01942553999834,0.00125
156,0,6.965517520904541,0.015625,109.51641577901319,0.00125
157,0,6.90989875793457,0.0,109.97039521695115,0.00125
158,0,6.966390609741211,0.0,110.42755571799353,0.00125
159,0,6.734558582305908,0.0,110.87705268897116,0.00125
160,0,6.9836883544921875,0.015625,111.34522744384594,0.00125
161,0,6.731444358825684,0.0,111.80272528994828,0.00125
162,0,6.977108001708984,0.0,112.46130442689173,0.00125
163,0,6.765771389007568,0.0,113.09906297293492,0.00125
164,0,6.817838668823242,0.0,113.59143151994795,0.00125
165,0,6.901803970336914,0.0,114.04995179292746,0.00125
166,0,6.933688640594482,0.015625,114.50877825496718,0.00125
167,0,7.005681991577148,0.015625,114.95726672699675,0.00125
168,0,6.869159698486328,0.0,115.41082879295573,0.00125
169,0,6.854182243347168,0.015625,115.89120477391407,0.00125
170,0,6.918816566467285,0.0,116.35164763894863,0.00125
171,0,6.7648844718933105,0.015625,116.82172012096271,0.00125
172,0,6.891162872314453,0.0,117.27783905295655,0.00125
173,0,7.000716209411621,0.0,117.72500611189753,0.00125
174,0,6.822984218597412,0.0,118.18367034196854,0.00125
175,0,6.884365558624268,0.0,118.6952698349487,0.00125
176,0,6.82274055480957,0.015625,119.1565434068907,0.00125
177,0,6.744390964508057,0.0,119.61106036999263,0.00125
178,0,6.768430709838867,0.015625,120.07582636387087,0.00125
179,0,6.810825347900391,0.0,120.54895591083914,0.00125
180,0,7.086383819580078,0.0,121.00966131384484,0.00125
181,0,6.720132827758789,0.0,121.4695730919484,0.00125
182,0,6.793017864227295,0.0,122.07455007592216,0.00125
183,0,6.947522163391113,0.0,122.53432027692907,0.00125
184,0,6.911032676696777,0.0,122.99352469993755,0.00125
185,0,6.8061017990112305,0.0,123.4674782359507,0.00125
186,0,6.591220378875732,0.03125,123.94993167789653,0.00125
187,0,6.797774314880371,0.0,124.42095464188606,0.00125
188,0,6.854452610015869,0.0,124.91327010886744,0.00125
189,0,6.9906158447265625,0.0,125.57350737880915,0.00125
190,0,6.973553657531738,0.0,126.11777074378915,0.00125
191,0,6.867713928222656,0.0,126.60879178182222,0.00125
192,0,6.960620880126953,0.0,127.07320295181125,0.00125
193,0,6.806772232055664,0.0,127.55956731992774,0.00125
194,0,6.875349998474121,0.0,128.0161812468432,0.00125
195,0,6.820745468139648,0.0,128.48685578280129,0.00125
196,0,6.7647199630737305,0.0,128.98016432579607,0.00125
197,0,6.965943336486816,0.0,129.44728309381753,0.00125
198,0,6.843084335327148,0.0,129.90603476087563,0.00125
199,0,6.779356479644775,0.015625,130.36233884398825,0.00125
200,0,6.8912353515625,0.0,130.85518062487245,0.00125
201,0,6.956404685974121,0.0,131.32961591589265,0.00125
202,0,6.789288520812988,0.03125,131.78851014189422,0.00125
203,0,6.787962913513184,0.015625,132.2420800908003,0.00125
204,0,6.962307453155518,0.0,132.77127125882544,0.00125
205,0,6.784296989440918,0.015625,133.22020744881593,0.00125
206,0,6.872014999389648,0.0,133.6699919688981,0.00125
207,0,6.735535621643066,0.015625,134.16858616983518,0.00125
208,0,6.909869194030762,0.0,134.64448835887015,0.00125
209,0,6.814666748046875,0.015625,135.12111568986438,0.00125
210,0,6.7784647941589355,0.0,135.593171417946,0.00125
211,0,6.887786865234375,0.0,136.05363599886186,0.00125
212,0,6.783804416656494,0.0,136.50007775286213,0.00125
213,0,6.796117305755615,0.0,136.96031729597598,0.00125
214,0,6.58406400680542,0.0,137.5379268929828,0.00125
215,0,6.848628044128418,0.0,138.04271989292465,0.00125
216,0,6.866900444030762,0.0,139.1681435299106,0.00125
217,0,6.65800666809082,0.0,139.82013673894107,0.00125
218,0,6.738187313079834,0.0,140.28298584697768,0.00125
219,0,6.679859161376953,0.015625,140.7900407188572,0.00125
220,0,6.7478227615356445,0.0,141.2389766529668,0.00125
221,0,6.986699104309082,0.0,141.69257165887393,0.00125
222,0,6.732837677001953,0.015625,142.14831902598962,0.00125
223,0,6.8608903884887695,0.0,142.61149296094663,0.00125
224,0,6.776619911193848,0.0,143.06382214394398,0.00125
225,0,6.9437360763549805,0.0,143.52787774498574,0.00125
226,0,6.695695400238037,0.0,144.00728002097458,0.00125
227,0,6.79187536239624,0.0,144.47132879984565,0.00125
228,0,6.880336761474609,0.0,144.97355263098143,0.00125
229,0,6.801647663116455,0.0,145.50371346785687,0.00125
230,0,6.760458469390869,0.0,145.96900746785104,0.00125
231,0,6.796761989593506,0.0,146.4432888708543,0.00125
232,0,6.701188087463379,0.0,146.92612014897168,0.00125
233,0,6.8292555809021,0.0,147.384382952936,0.00125
234,0,6.697865962982178,0.015625,147.84890785696916,0.00125
235,0,6.757479667663574,0.0,148.32047948194668,0.00125
236,0,6.716297149658203,0.015625,148.7904495568946,0.00125
237,0,6.770750999450684,0.03125,149.25403156201355,0.00125
238,0,6.803898334503174,0.0,149.70301258191466,0.00125
239,0,6.908351898193359,0.0,150.16314998688176,0.00125
240,0,6.84703254699707,0.015625,150.68073566188104,0.00125
241,0,6.910796642303467,0.0,151.17369331791997,0.00125
242,0,6.854740142822266,0.0,151.71348586399108,0.00125
243,0,6.919633388519287,0.0,152.24893329991028,0.00125
244,0,6.595715522766113,0.03125,152.7065777918324,0.00125
245,0,6.732161521911621,0.0,153.1840407589916,0.00125
246,0,6.690921783447266,0.0,153.64761853194796,0.00125
247,0,6.6817522048950195,0.0,154.11341871297918,0.00125
248,0,6.647833824157715,0.0,154.60436319583096,0.00125
249,0,6.748937606811523,0.0,155.06774616101757,0.00125
250,0,6.633894920349121,0.0,155.51913843187504,0.00125
251,0,6.729101181030273,0.0,155.9743169939611,0.00125
252,0,6.768465995788574,0.0,156.45664413599297,0.00125
253,0,6.57181453704834,0.0,156.93067703791894,0.00125
254,0,6.757778167724609,0.015625,157.425399773987,0.00125
255,0,6.647602081298828,0.0,157.89729071292095,0.00125
256,0,6.466377258300781,0.0,158.36830455390736,0.00125
257,0,6.744025230407715,0.015625,158.82994510000572,0.00125
258,0,6.596440315246582,0.015625,159.29083245783113,0.00125
259,0,6.745568752288818,0.0,159.75229076691903,0.00125
260,0,6.6337809562683105,0.0,160.2418348058127,0.00125
261,0,6.630861759185791,0.0,160.72308648191392,0.00125
262,0,6.808484077453613,0.015625,161.1828520349227,0.00125
263,0,6.91129732131958,0.0,161.64912856090814,0.00125
264,0,6.715663909912109,0.0,162.10329125192948,0.00125
265,0,6.817770004272461,0.015625,162.5625579529442,0.00125
266,0,6.702087879180908,0.03125,163.03454139293171,0.00125
267,0,6.781764030456543,0.0,164.10401890194044,0.00125
268,0,6.461047172546387,0.0,164.65552357886918,0.00125
269,0,6.57082462310791,0.015625,165.19472409691662,0.00125
270,0,6.613047122955322,0.03125,165.70885099680163,0.00125
271,0,6.678587913513184,0.0,166.1578911258839,0.00125
272,0,6.705542087554932,0.0,166.6436870628968,0.00125
273,0,6.735103607177734,0.015625,167.14002785482444,0.00125
274,0,6.654074192047119,0.0,167.6083819018677,0.00125
275,0,6.750506401062012,0.015625,168.07026710896753,0.00125
276,0,6.725930213928223,0.03125,168.52891153399833,0.00125
277,0,6.529772758483887,0.015625,168.99839237798005,0.00125
278,0,6.738749980926514,0.0,169.4756570009049,0.00125
279,0,6.828769207000732,0.0,169.94806161988527,0.00125
280,0,6.732234001159668,0.015625,170.72354774083942,0.00125
281,0,6.744212627410889,0.0,171.19192241691053,0.00125
282,0,6.885226249694824,0.0,171.64263855596073,0.00125
283,0,6.665374755859375,0.015625,172.10521639999934,0.00125
284,0,6.570364952087402,0.015625,172.56877279980108,0.00125
285,0,6.766524791717529,0.015625,173.03308622492477,0.00125
286,0,6.686618328094482,0.0,173.49168824986555,0.00125
287,0,6.591954231262207,0.03125,173.96995483897626,0.00125
288,0,6.812596797943115,0.015625,174.43654521089047,0.00125
289,0,6.747591972351074,0.0,174.91194194788113,0.00125
290,0,6.559263229370117,0.015625,175.402530569816,0.00125
291,0,6.728212356567383,0.0,175.8688423249405,0.00125
292,0,6.705330848693848,0.0,176.36364305601455,0.00125
293,0,6.630486965179443,0.015625,176.8611941318959,0.00125
294,0,6.741336822509766,0.0,177.5247323908843,0.00125
295,0,6.589419841766357,0.0,178.12115405895747,0.00125
296,0,6.63877534866333,0.0,178.57697928184643,0.00125
297,0,6.498010635375977,0.0,179.03070365986787,0.00125
298,0,6.483893394470215,0.015625,179.48898947099224,0.00125
299,0,6.315920829772949,0.03125,179.96205424098298,0.00125
300,0,6.581812858581543,0.0,180.4441047757864,0.00125
301,0,6.507896423339844,0.03125,180.90131816500798,0.00125
302,0,6.559101581573486,0.0,181.3708284809254,0.00125
303,0,6.556123733520508,0.03125,181.8545482158661,0.00125
304,0,6.518232822418213,0.03125,182.3292064908892,0.00125
305,0,6.58291482925415,0.0,182.7944457780104,0.00125
306,0,6.385161399841309,0.03125,183.26263189781457,0.00125
307,0,6.654242515563965,0.0,183.72983985487372,0.00125
308,0,6.729296684265137,0.0,184.18765329080634,0.00125
309,0,6.574117183685303,0.0,184.6427467088215,0.00125
310,0,6.730990409851074,0.015625,185.10013104300015,0.00125
311,0,6.610106945037842,0.015625,185.57106686686166,0.00125
312,0,6.703324317932129,0.015625,186.0335329999216,0.00125
313,0,6.6507568359375,0.0,186.48963439185172,0.00125
314,0,6.601266860961914,0.015625,187.01012416789308,0.00125
315,0,6.604315757751465,0.015625,187.47418243880384,0.00125
316,0,6.687416076660156,0.0,187.93906067381613,0.00125
317,0,6.815617084503174,0.0,188.40412876289338,0.00125
318,0,6.662859916687012,0.0,188.8627812138293,0.00125
319,0,6.801809310913086,0.015625,189.866486457875,0.00125
320,0,6.615472793579102,0.0,190.35106377187185,0.00125
321,0,6.599217414855957,0.0,190.91686094296165,0.00125
322,0,6.488373756408691,0.015625,191.39940076996572,0.00125
323,0,6.361843109130859,0.015625,191.89760562381707,0.00125
324,0,6.693312168121338,0.0,192.36266240593977,0.00125
325,0,6.6550984382629395,0.03125,192.8513651669491,0.00125
326,0,6.826496124267578,0.0,193.32683068397455,0.00125
327,0,6.834521770477295,0.0,193.8078866058495,0.00125
328,0,6.590543746948242,0.03125,194.27108375681564,0.00125
329,0,6.5903215408325195,0.015625,194.736306109,0.00125
330,0,6.635985374450684,0.0,195.24431638000533,0.00125
331,0,6.6211700439453125,0.03125,195.71414770395495,0.00125
332,0,6.589650630950928,0.0,196.17637111991644,0.00125
333,0,6.563930511474609,0.0,196.65491998195648,0.00125
334,0,6.68927001953125,0.015625,197.1349162068218,0.00125
335,0,6.5144782066345215,0.015625,197.5905672539957,0.00125
336,0,6.6443891525268555,0.0,198.21015162486583,0.00125
337,0,6.74151086807251,0.0,198.6748166428879,0.00125
338,0,6.572446823120117,0.0,199.20904198801145,0.00125
339,0,6.754829406738281,0.015625,199.66479272581637,0.00125
340,0,6.578690528869629,0.0,200.14071957580745,0.00125
341,0,6.578630447387695,0.0,200.60801959084347,0.00125
342,0,6.662057876586914,0.0,201.06831077788956,0.00125
343,0,6.56032657623291,0.03125,201.52542268997058,0.00125
344,0,6.404032230377197,0.0,201.9809598349966,0.00125
345,0,6.570289611816406,0.015625,202.49809966189787,0.00125
346,0,6.480887413024902,0.0,202.96260706195608,0.00125
347,0,6.712721824645996,0.0,203.44557971786708,0.00125
348,0,6.3887529373168945,0.015625,204.14913168991916,0.00125
349,0,6.753178596496582,0.0,204.6454856467899,0.00125
350,0,6.610329627990723,0.0,205.09965152596124,0.00125
351,0,6.527512073516846,0.0,205.5615024229046,0.00125
352,0,6.643505096435547,0.0,206.02582556381822,0.00125
353,0,6.754505634307861,0.0,206.48636730900034,0.00125
354,0,6.436753749847412,0.015625,206.95313101098873,0.00125
355,0,6.655353546142578,0.0,207.41206781682558,0.00125
356,0,6.493557929992676,0.0,207.87101232097484,0.00125
357,0,6.2722930908203125,0.078125,208.34957467089407,0.00125
358,0,6.300093650817871,0.015625,208.87720789690502,0.00125
359,0,6.379996299743652,0.015625,209.34553212695755,0.00125
360,0,6.418951511383057,0.03125,209.8321868418716,0.00125
361,0,6.855597496032715,0.0,210.29465797683224,0.00125
362,0,6.254931449890137,0.015625,210.77153794281185,0.00125
363,0,6.471343994140625,0.0,211.2576518789865,0.00125
364,0,6.688305854797363,0.0,211.73243629792705,0.00125
365,0,6.682163715362549,0.015625,212.1927949457895,0.00125
366,0,6.533919811248779,0.03125,212.64699368784204,0.00125
367,0,6.581605911254883,0.0,213.10832484578714,0.00125
368,0,6.638884544372559,0.0,213.5690213108901,0.00125
369,0,6.729015827178955,0.0,214.0429421768058,0.00125
370,0,6.733209133148193,0.0,214.5066496708896,0.00125
371,0,6.599048614501953,0.0,214.9983726569917,0.00125
372,0,6.630086421966553,0.015625,215.54720782884397,0.00125
373,0,6.57913064956665,0.0,216.06118796393275,0.00125
374,0,6.814797401428223,0.0,216.57977957790717,0.00125
375,0,6.594770908355713,0.015625,217.1934046568349,0.00125
376,0,6.447309494018555,0.015625,217.6606841548346,0.00125
377,0,6.71701717376709,0.0,218.1166741629131,0.00125
378,0,6.419382095336914,0.015625,218.5886814459227,0.00125
379,0,6.579981803894043,0.0,219.09871407900937,0.00125
380,0,6.194705963134766,0.015625,219.61478013684973,0.00125
381,0,6.568018913269043,0.0,220.30230947188102,0.00125
382,0,6.592341423034668,0.0,220.76803496782668,0.00125
383,0,6.681011199951172,0.0,221.2432411829941,0.00125
384,0,6.263785362243652,0.0,221.70590671990067,0.00125
385,0,6.318075180053711,0.0,222.17357783392072,0.00125
386,0,6.619711875915527,0.0,222.64239614782855,0.00125
387,0,6.461669921875,0.046875,223.10726768989116,0.00125
388,0,6.515111923217773,0.015625,223.57093460997567,0.00125
389,0,6.7545599937438965,0.0,224.0313897258602,0.00125
390,0,6.393401145935059,0.0,224.4939645298291,0.00125
391,0,6.664300441741943,0.0,224.94753628387116,0.00125
392,0,6.7025370597839355,0.015625,225.4513947428204,0.00125
393,0,6.628443241119385,0.0,225.9162170200143,0.00125
394,0,6.601095199584961,0.015625,226.38420918094926,0.00125
395,0,6.547146797180176,0.015625,226.8487918479368,0.00125
396,0,6.280807018280029,0.0,227.3025027208496,0.00125
397,0,6.613348007202148,0.0,227.76721412478946,0.00125
398,0,6.42066764831543,0.03125,228.33567575993948,0.00125
399,0,6.608976364135742,0.015625,228.79878635588102,0.00125
400,0,6.485808372497559,0.046875,229.7434856989421,0.00125
401,0,6.568366050720215,0.0,230.22393221291713,0.00125
402,0,6.659399032592773,0.0,231.02827530982904,0.00125
403,0,6.533086776733398,0.0,231.4906248319894,0.00125
404,0,6.412517547607422,0.0,231.95047163800336,0.00125
405,0,6.570840358734131,0.0,232.41270882100798,0.00125
406,0,6.556556701660156,0.015625,232.87916128779761,0.00125
407,0,6.496545791625977,0.015625,233.35853278101422,0.00125
408,0,6.577724456787109,0.0,233.81424157484435,0.00125
409,0,6.414712429046631,0.03125,234.29190790792927,0.00125
410,0,6.554648399353027,0.0,234.75167984189466,0.00125
411,0,6.273016452789307,0.0,235.22839843598194,0.00125
412,0,6.3943963050842285,0.0,235.73563812393695,0.00125
413,0,6.5958380699157715,0.0,236.19522009091452,0.00125
414,0,6.470382213592529,0.03125,236.66418886184692,0.00125
415,0,6.2893571853637695,0.03125,237.14042163989507,0.00125
416,0,6.596928596496582,0.0,237.61290812399238,0.00125
417,0,6.505309581756592,0.015625,238.0677177188918,0.00125
418,0,6.477436542510986,0.0,238.53324634791352,0.00125
419,0,6.379368782043457,0.0,239.0128863628488,0.00125
420,0,6.265592575073242,0.0,239.47009658487514,0.00125
421,0,6.755023002624512,0.0,239.93302908493206,0.00125
422,0,6.5976057052612305,0.0,240.4093604378868,0.00125
423,0,6.44947624206543,0.0,240.8877635328099,0.00125
424,0,6.487775802612305,0.0,241.47316850395873,0.00125
425,0,6.670716285705566,0.015625,241.95655602798797,0.00125
426,0,6.440346717834473,0.03125,242.49958973494358,0.00125
427,0,6.593482971191406,0.0,244.28634297801182,0.00125
428,0,6.334567070007324,0.015625,244.7544507358689,0.00125
429,0,6.474635601043701,0.0,245.22114660195075,0.00125
430,0,6.579128265380859,0.03125,245.70353762689047,0.00125
431,0,6.367218971252441,0.015625,246.1897153609898,0.00125
432,0,6.622544288635254,0.015625,246.86275856685825,0.00125
433,0,6.387296676635742,0.015625,247.3309576548636,0.00125
434,0,6.477773666381836,0.0,247.80682856589556,0.00125
435,0,6.3064680099487305,0.015625,248.27489173179492,0.00125
436,0,6.518047332763672,0.0,248.74701591092162,0.00125
437,0,6.4713921546936035,0.0,249.25562574598007,0.00125
438,0,6.558700084686279,0.015625,249.7265245518647,0.00125
439,0,6.510416507720947,0.015625,250.1875391069334,0.00125
440,0,6.355531215667725,0.0,250.6533618348185,0.00125
441,0,6.339872360229492,0.0,251.11118373298086,0.00125
442,0,6.384067058563232,0.0,251.59398174495436,0.00125
443,0,6.532406330108643,0.015625,252.05867558484897,0.00125
444,0,6.424832344055176,0.015625,252.5368108449038,0.00125
445,0,6.314568519592285,0.03125,253.00166746182367,0.00125
446,0,6.621366024017334,0.015625,253.5625723458361,0.00125
447,0,6.383615016937256,0.015625,254.0275887758471,0.00125
448,0,6.329870700836182,0.03125,254.4947894278448,0.00125
449,0,6.314017295837402,0.015625,254.9743789997883,0.00125
450,0,6.587074279785156,0.0,255.53302265983075,0.00125
451,0,6.381843566894531,0.0,256.0250583838206,0.00125
452,0,6.591753959655762,0.0,256.4864673798438,0.00125
453,0,6.489794731140137,0.015625,257.1457894349005,0.00125
454,0,6.752417087554932,0.015625,257.65595942898653,0.00125
455,0,6.2786970138549805,0.0625,258.140176653862,0.00125
456,0,6.431074142456055,0.0,258.61061764182523,0.00125
457,0,6.296383857727051,0.015625,259.0815943048801,0.00125
458,0,6.728524208068848,0.0,259.55127449100837,0.00125
459,0,6.397604942321777,0.015625,260.0478437379934,0.00125
460,0,6.416925430297852,0.0,260.51335171586834,0.00125
461,0,6.584840774536133,0.0,260.9855219637975,0.00125
462,0,6.578399658203125,0.0,261.4984117578715,0.00125
463,0,6.403249740600586,0.03125,262.0013133077882,0.00125
464,0,6.164270401000977,0.046875,262.4695079938974,0.00125
465,0,6.244717597961426,0.03125,262.9361528509762,0.00125
466,0,6.287964820861816,0.015625,263.42169104493223,0.00125
467,0,6.2930006980896,0.0,263.889575318899,0.00125
468,0,6.3931732177734375,0.015625,264.36445750598796,0.00125
469,0,6.341094017028809,0.015625,264.84635191597044,0.00125
470,0,6.220820426940918,0.03125,265.31593739194795,0.00125
471,0,6.286304473876953,0.015625,265.7764898049645,0.00125
472,0,6.206850051879883,0.0,266.25238869688474,0.00125
473,0,6.459409713745117,0.03125,266.73205808200873,0.00125
474,0,6.409264087677002,0.03125,267.20102816889994,0.00125
